tweet_time,tweet_id,username,tweet_text,source,favourite,retweet,clean
5/3/2020 6:59,1.25674E+18,theresiatanzil,"Went to Tokopedia to change my password, ended up looking for my ID card trying to upgrade my account to buy some gold before I remembered what I came there for. Oh attention span....  Etapi gila sih semua data diri yg dimasukin org... kelar semua. alamat, kontak, data pembelian?",Twitter for Android,2,0,went to tokopedia to change my password ended up looking for my id card trying to upgrade my account to buy some gold before i remembered what i came there for oh attention span etapi gila sih semua data diri yg dimasukin org kelar semua alamat kontak data beli
5/3/2020 6:59,1.25674E+18,TokopediaCare,"@answeriz Hai Kak, maaf ya atas ketidaknyamanannya. Yuk bisa infokan email akun Tokopedia yang terhubung dengan OVO PayLater Kakak melalui DM agar bisa Bulan cek lebih lajut. Thanks",Salesforce - Social Studio,0,0,hai kak maaf ya atas ketidaknyamanannya yuk bisa info email akun tokopedia yang hubung dengan ovo paylater kakak lalu dm agar bisa bulan cek lebih lajut thanks
5/3/2020 6:59,1.25674E+18,JuninBagus,@decision_ @TokopediaCare Kalo boleh tau kata cs tokopedia apa ka? Ini saya belum dibales bales ka,Twitter for Android,0,0,kalo boleh tau kata cs tokopedia apa ka ini saya belum dibales bales ka
5/3/2020 6:59,1.25674E+18,mamalembot,apa yg harus kulakukan dengan tokopedia,Twitter for Android,0,0,apa yg harus laku dengan tokopedia
5/3/2020 6:59,1.25674E+18,Rasyied,https://t.co/J42f0BzEFR https://t.co/XWaUtF3SvW,Twitter Web App,0,0,
5/3/2020 6:59,1.25674E+18,edokkz,https://t.co/0W2OvtFunc,Twitter Web App,0,0,
5/3/2020 6:59,1.25674E+18,GilangHamidy,@teddynyadisney @akuprivasiloh @XxGr33 @fadhiil_rachman @underthebreach @tokopedia Itu kan bukan referensi ilmiah masbroh. Kita kan nyari legitimasi apakah @haveibeenpwned itu legit atau tidak. Konsensus di dunia infosec bilang itu LEGIT dan aman. Orangny,Twitter for Android,1,0,itu kan bukan referensi ilmiah masbroh kita kan nyari legitimasi apakah itu legit atau tidak konsensus di dunia infosec bilang itu legit dan aman orang juga verifikasi jadi jangan nyebarin disinformasi kalo ini phising
5/3/2020 6:59,1.25674E+18,azhamudev,"@Lavedae @ErollG @underthebreach @tokopedia @TokopediaCare Sudah mba sedang diinvestigasi, namun masih tertutup dari kabar pegawainya",Twitter for Android,0,0,sudah mba sedang investigasi namun masih tutup dari kabar pegawai
5/3/2020 6:59,1.25673E+18,hackingSchoolKe,"Hacker leaks 15 million records from Tokopedia, Indonesia's largest online store https://t.co/U4dtDdnLGV  The Tokopedia data has been published on a well-known hacking forum.",Twitter for Android,1,0,hacker leaks 15 million records from tokopedia indonesias largest online store the tokopedia data has been published on a wellknown hacking forum
5/3/2020 6:59,1.25673E+18,naerunae,"@Wahyuivan999I @underthebreach At least encrypt at rest, decrypt as necessary.  This also highlights an issue with Tokopedia. No way to remove personal information, or no way to remove your account from the service.  Regarding first point, see picture rel",Twitter Web App,1,1,at least encrypt at rest decrypt as necessary this also highlights an issue with tokopedia no way to remove personal information or no way to remove your account from the service regarding first point see picture related
5/3/2020 6:58,1.25673E+18,MayPutraDaya,Gua beli produk ini di Tokopedia aman aman aja si https://t.co/GnQSrHrIkG,Twitter for Android,0,0,gua beli produk ini di tokopedia aman aman aja si
5/3/2020 6:58,1.25673E+18,rosatamarindus,"@GilangHamidy @fadhiil_rachman @underthebreach @tokopedia Wkwk sepuntenipun, mas. Kulo kesel ningali niku pake capslock segala ÅEÅEÅEÅE",Twitter Web App,0,0,wkwk sepuntenipun mas kulo kesel ningali niku pake capslock segala
5/3/2020 6:58,1.25673E+18,edokkz,https://t.co/n4oZguZUMp,Twitter Web App,0,0,
5/3/2020 6:58,1.25673E+18,Nurullitarhy,"@tuhudahgakosong @yoelhien @GilangHamidy @underthebreach @tokopedia Eh tp aman ga sih, aku nda paham.. dagdigdug gt jadinya raguragu bgt:(",Twitter for Android,0,0,eh tp aman ga sih aku nda paham dagdigdug gt jadi raguragu bgt
5/3/2020 6:57,1.25673E+18,edokkz,https://t.co/i4fgNarTZa,Twitter Web App,0,0,
5/3/2020 6:57,1.25673E+18,Jansen63957074,@rachelmuller7 @underthebreach @tokopedia Audit iso khan bs aj d byar,Twitter Web App,0,0,audit iso khan bs aj d byar
5/3/2020 6:57,1.25673E+18,dewi_darmawati,"Kebocoran Data 15 Juta Pengguna, Pengakuan Tokopedia, dan Analisis Ahli https://t.co/hHWt2lQ0Ea",Twitter Web Client,0,0,bocor data 15 juta guna aku tokopedia dan analisis ahli
5/3/2020 6:57,1.25673E+18,XrTNLkqGrIc,Can I delete my tokopedia account &amp; data permanently? Like.... it's possible right?,Twitter for Android,0,0,can i delete my tokopedia account amp data permanently like its possible right
5/3/2020 6:56,1.25673E+18,GilangHamidy,@rosatamarindus @fadhiil_rachman @underthebreach @tokopedia Ojok bengak-bengok toh mbak. Masnya udah accept tuh di bawah panjang setelah diomelin sana sini wkwkwkw.,Twitter for Android,0,0,ojok bengakbengok toh mbak mas udah accept tuh di bawah panjang telah diomelin sana sini wkwkwkw
5/3/2020 6:55,1.25673E+18,rhmngbd,toKoPedIa gAk aMan!!1! 1! https://t.co/KEe0958Qfq,Twitter for Android,0,0,tokopedia gak aman1 1
5/3/2020 6:55,1.25673E+18,wahyoe_affandy,Kebanyakan pengguna Pasword nya Unsalted Has  https://t.co/GjNO0XdLIs,Twitter for Android,2,0,banyak guna pasword nya unsalted has
5/3/2020 6:55,1.25673E+18,myluvforyoongi,@hutamine @underthebreach @tokopedia Udahh taaa,Twitter for iPhone,0,0,udahh taaa
5/3/2020 6:55,1.25673E+18,amaliadewi_p,@amexlabs @Sotong_terbang @kuridzt @underthebreach @tokopedia @kevinmitnick Siap barusan ganti,Twitter for Android,0,0,siap barusan ganti
5/3/2020 6:54,1.25673E+18,edokkz,"Segera ganti pswrd tokopedia mu, ganti juga pswrd email/sosial media mu yg lainnya. Yg sekiranya sama seperti pswrd tokopedia mu. ÅEÅEÅEÅE https://t.co/vwsM5uy4la",Twitter Web App,1,0,segera ganti pswrd tokopedia mu ganti juga pswrd emailsosial media mu yg lain yg sekira sama seperti pswrd tokopedia mu
5/3/2020 6:54,1.25673E+18,MsDucky3,"@underthebreach @tokopedia duh kl ad ginian rasanya jd pengen balik k jaman dulu aja, sblm ada inernet atau olshopÅEÅE§£",Twitter Web App,0,0,duh kl ad ginian rasa jd ken balik k jaman dulu aja sblm ada inernet atau olshop
5/3/2020 6:53,1.25673E+18,rosatamarindus,@fadhiil_rachman @bajingloncattt @GilangHamidy @underthebreach @tokopedia https://t.co/mhmbssI2Su,Twitter Web App,0,0,
5/3/2020 6:53,1.25673E+18,hellookuki,"itu Tokopedia kenapa sih? ke hack ya? ÅEÅEÅE≠gak tahu apa apa aku soalnya kan 2 hari kemarin nyungsep di goaÅEÅE§ßterus gimana dong, harus log out akun berarti?",Twitter for Android,2,0,itu tokopedia kenapa sih ke hack ya gak tahu apa apa aku soal kan 2 hari kemarin nyungsep di goa terus gimana dong harus log out akun arti
5/3/2020 6:53,1.25673E+18,FirmanSHermawan,Bukan #LulusJalurCorona . Gue lulus jalur Asli lewati UN yg horornya minta ampun. Mau gue lelang aja ini baju di Tokopedia. Buat sumbangan tenaga medis boleh kali ya. https://t.co/5MXLOgMfe0,Twitter for Android,3,0,bukan gue lulus jalur asli lewat un yg horor minta ampun mau gue lelang aja ini baju di tokopedia buat sumbang tenaga medis boleh kali ya
5/3/2020 6:53,1.25673E+18,arisyad,"@tokopedia Please tokopedia dont play dumb, clarify this matter, your reputationÅEÄÅEs on the line!",Twitter for iPhone,0,0,please tokopedia dont play dumb clarify this matter your reputation s on the line
5/3/2020 6:53,1.25673E+18,tuhudahgakosong,"@Nurullitarhy @yoelhien @GilangHamidy @underthebreach @tokopedia Aku sih pke web ny aja ka, di chrome gitu. Boros kuota kl mesti donlot app nya :(",Twitter for Android,0,0,aku sih pke web ny aja ka di chrome gitu boros kuota kl mesti donlot app nya
5/3/2020 6:53,1.25673E+18,Kurni_onee,Unistal Tokopedia Instal Bukalapak,Twitter for Android,0,0,unistal tokopedia instal bukalapak
5/3/2020 6:53,1.25673E+18,rdn_ma,Aku yang password tokopedia sama akun penting lainya https://t.co/9fxk4JrvpN,Twitter for Android,4,1,aku yang password tokopedia sama akun penting lai
5/3/2020 6:53,1.25673E+18,utilities_amy,@GAMEREFF https://t.co/nTSO2UKZXJ,Twitter for Android,0,0,
5/3/2020 6:53,1.25673E+18,Oranyeu,@anang_kur @rezawkward @tokopedia Abis ini deaktivasi akun tokped dulu kayaknya. Sampai Tokopedia bisa resolve..  Walaupun email sama namaku udah kesebar di darknet :'),Twitter for Android,0,0,abis ini deaktivasi akun tokped dulu kayak sampai tokopedia bisa resolve walaupun email sama nama udah sebar di darknet
5/3/2020 6:53,1.25673E+18,ufi_dzulfikar,"Ada Kupon THR 1 Juta dari Abdurrahman Dzulfiqar nih buat lengkapi kebutuhan Ramadan dari rumah! Yuk, klik link ini supaya kamu dan dia bisa gunakan kuponnya tanggal 4-5 Mei 2020! https://t.co/sKTlmZgJV7",Twitter for Android,0,0,ada kupon thr 1 juta dari abdurrahman dzulfiqar nih buat lengkap butuh ramadan dari rumah yuk klik link ini supaya kamu dan dia bisa guna kupon tanggal 45 mei 2020
5/3/2020 6:52,1.25673E+18,Jansen63957074,"@underthebreach @tokopedia Gmn ini @perekonomianri dr maret 2020 d jebol tp bs jd mitra kartu prakerja? 91jt data sdh d jebol tp diem2 aj, gmn penerapan uu perlndgan kons d tokopedia? @bpkri  @MardaniAliSera @hincapandjaitan @DPR_RI @jansen_jsp @RamliRiza",Twitter Web App,0,0,gmn ini dr maret 2020 d jebol tp bs jd mitra kartu prakerja 91jt data sdh d jebol tp diem2 aj gmn terap uu perlndgan kons d tokopedia uninstalll tokped
5/3/2020 6:52,1.25673E+18,haveibeenpwned,"New breach: Indonesia's largest online store Tokopedia had over 12M unique email addresses posted online yesterday. Data also included names, genders, DOBs and SHA2-384 password hashes. 21% were already in @haveibeenpwned. Read more: https://t.co/BSqebx9wuH",Twitter Web App,429,468,new breach indonesias largest online store tokopedia had over 12m unique email addresses posted online yesterday data also included names genders dobs and sha2384 password hashes 21 were already in read more
5/3/2020 6:52,1.25673E+18,budhimulyawan,Segera ganti password untuk pengguna Tokopedia untuk jaga-jaga menghindari hal-hal yg tidak diinginkan. https://t.co/rxrAnTATNb,Twitter for Android,0,0,segera ganti password untuk guna tokopedia untuk jagajaga hindar halhal yg tidak ingin
5/3/2020 6:52,1.25673E+18,hkmhjaya,@Rakharafi4 @underthebreach @tokopedia gue kedetect :),Twitter for iPhone,0,0,gue kedetect
5/3/2020 6:52,1.25673E+18,irfankamal2,@fadhiil_rachman @GilangHamidy @underthebreach @tokopedia Sepengetahuan saya gak masalah karena dia menyatakan dan yang lain mempercayai dia gak menyimpan data yang kita input dia punyanya data dari leak dan untuk yang versi passwordnya itu juga tidak men,Twitter for Android,0,0,tahu saya gak masalah karena dia nyata dan yang lain percaya dia gak simpan data yang kita input dia punya data dari leak dan untuk yang versi passwordnya itu juga tidak simpan passnya hanya verifikasi bagi passwordnya
5/3/2020 6:52,1.25673E+18,archie_finn,"wadaw 91jt. Dear tokopedia users, cepet2 ganti passwordnya + semua service yg passwordnya samaan https://t.co/duPx3T0yLQ",Twitter Web App,0,0,wadaw 91jt dear tokopedia users cepet2 ganti passwordnya semua service yg passwordnya sama
5/3/2020 6:51,1.25673E+18,aghniayyu,@SitiaLestari @tokopedia @TokopediaCare Me too. Duh yaa. Ngeri2 sedap.,Twitter for Android,0,0,me too duh yaa ngeri2 sedap
5/3/2020 6:51,1.25673E+18,hkmhjaya,@9dFt5 @al_isfine @underthebreach @tokopedia udah nih https://t.co/Z0LUruBDkQ,Twitter for iPhone,1,1,udah nih
5/3/2020 6:51,1.25673E+18,syasyayayay,"@collegemenfess Yg was¬≤ karena kasus tokopedia, bisa tambah referensi buat ningkatin keamanan akunnya. Password doang masih bisa diubah, kalo data pribadi bocor, siapa yg bisa cegah? https://t.co/qcE8BXBR0e",Twitter for Android,31,12,yg was karena kasus tokopedia bisa tambah referensi buat ningkatin aman akun password doang masih bisa ubah kalo data pribadi bocor siapa yg bisa cegah
5/3/2020 6:51,1.25673E+18,youniversemy,"Moots, demi keamanan, yang pakai t0k¬∞pedia sering ganti password sama putusin layanan keuangan dari akun tokped yaa. Stay safe semua ÅEÅEÅEÅE https://t.co/E7DiS4Cw4L",Twitter for Android,0,0,moots demi aman yang pakai t0k dia sering ganti password sama putusin layan uang dari akun tokped yaa stay safe semua
5/3/2020 6:51,1.25673E+18,rosatamarindus,"@ChooGramm @irfankamal2 @fadhiil_rachman @GilangHamidy @underthebreach @tokopedia Mas @fadhiil_rachman dkk, silakan dibaca baik-baik diskusi tersebut dan silakan baca tweet saya ini.  https://t.co/mhmbssI2Su",Twitter Web App,2,0,mas dkk sila baca baikbaik diskusi sebut dan sila baca tweet saya ini
5/3/2020 6:50,1.25673E+18,ra_rarania,@GAMEREFF https://t.co/mcAvcdrzqP,Twitter for Android,0,0,
5/3/2020 6:50,1.25673E+18,mcflurryoreoow,@meeyeahh @underthebreach @tokopedia gnti password syg,Twitter for Android,0,0,gnti password syg
5/3/2020 6:50,1.25673E+18,mohsulthana,@underthebreach @tokopedia https://t.co/JbdrOOuNcm,Twitter for Android,0,0,
5/3/2020 6:50,1.25673E+18,chaeyeonboy,ah anjir tokopedia *sad* https://t.co/VLzLxeemRg,Twitter for Android,0,0,ah anjir tokopedia sad
5/3/2020 6:50,1.25673E+18,ogutkimochi,"brengsek ya orang kek cant afford to buy something jd nya bikin konten biar pd butthurt dr data breach Tokopedia ÅEÅEÅEÅE, shame on u to be poor and proud, choose ur struggle comrade :')  tokped oh tokped whats ur next moveÅEÅEÅE•",Twitter for Android,0,0,brengsek ya orang kek cant afford to buy something jd nya bikin konten biar pd butthurt dr data breach tokopedia shame on u to be poor and proud choose ur struggle comrade tokped oh tokped whats ur next move
5/3/2020 6:50,1.25673E+18,meeyeahh,@mcflurryoreoow @underthebreach @tokopedia mnangisssssss,Twitter for Android,0,0,mnangisssssss
5/3/2020 6:50,1.25673E+18,Radar_Aktual,"15 Juta Data Pengguna Tokopedia Diduga Bocor, Ini Yang Harus Kita Lakukan https://t.co/uelwMOqHSG",IFTTT,0,0,15 juta data guna tokopedia duga bocor ini yang harus kita laku
5/3/2020 6:49,1.25673E+18,velvetket,"Kantor gue kerjasama sama tokopedia, terus bos gue jam segini banget panik chat ke grup kantor bilang ini data yang bocor 'CUMA' data pelanggan kan? Data kantor kita engga?  I was like what do u mean of 'cuma' sir????????????",Twitter for Android,1,0,kantor gue kerjasama sama tokopedia terus bos gue jam gin banget panik chat ke grup kantor bilang ini data yang bocor cuma data langgan kan data kantor kita engga i was like what do u mean of cuma sir
5/3/2020 6:49,1.25673E+18,irfanmubarak,"Tokopedia, get your shit together!",Twitter for Android,0,0,tokopedia get your shit together
5/3/2020 6:49,1.25673E+18,Nurullitarhy,"@yoelhien @GilangHamidy @underthebreach @tokopedia Sama nih, mana udah delete apk. Bukalapak, Canva, edmodo pun yg udah jarang bgt dipake",Twitter for Android,0,0,sama nih mana udah delete apk bukalapak canva edmodo pun yg udah jarang bgt dipake
5/3/2020 6:49,1.25673E+18,dimasprakosooo,Lumayan 91 juta login user di tokopedia dijual cuma $5000 atau 70.000.000 ÅEÅE§ÅE  Punya akun di tokped? GANTI SEKARANG! https://t.co/35nkrbPlRp,Twitter for Android,0,1,lumayan 91 juta login user di tokopedia jual cuma 5000 atau 70000000 punya akun di tokped ganti sekarang
5/3/2020 6:49,1.25673E+18,TokopediaCare,"@Kurystal1 --pencegahan, kami menganjurkan Kakak untuk tetap mengganti password akun Tokopedia secara berkala demi keamanan dan kenyamanan bertransaksi, dan jangan pernah bagikan kode OTP/Verifikasi kepada siapapun ya kak. Makasih :)",Salesforce - Social Studio,0,0,cegah kami anjur kakak untuk tetap ganti password akun tokopedia cara kala demi aman dan nyaman transaksi dan jangan pernah bagi kode otpverifikasi kepada siapa ya kak makasih
5/3/2020 6:49,1.25673E+18,TokopediaCare,"@Kurystal1 --isu pencurian data yang beredar, kami pastikan bahwa informasi penting pengguna seperti password tetap aman dan terlindungi. Tokopedia juga menerapkan keamanan berlapis, termasuk dengan OTP yang hanya dapat diakses secara real time oleh pemil",Salesforce - Social Studio,0,0,isu curi data yang edar kami pasti bahwa informasi penting guna seperti password tetap aman dan lindung tokopedia juga terap aman lap masuk dengan otp yang hanya dapat akses cara real time oleh milik akun bagai langkah
5/3/2020 6:49,1.25673E+18,firettdidit,@adesatrio @DwIbnuSA_ @underthebreach @tokopedia gak juga kok mas bisa lebih dari 1 https://t.co/EV5UMJlYwT,Twitter Web App,0,0,gak juga kok mas bisa lebih dari 1
5/3/2020 6:49,1.25673E+18,TokopediaCare,"@Kurystal1 Hai kak, menjawab pertanyaan Kakak perihal menghapus rekening bank, Enda infokan bahwa saat ini Enda sedang bantu konfirmasikan terlebih dahulu ke Tim Investigasi Tokopedia Care. Kakak tidak perlu khawatir ya. Keamanan data pengguna merupakan p",Salesforce - Social Studio,1,0,hai kak jawab tanya kakak perihal hapus rekening bank enda info bahwa saat ini enda sedang bantu konfirmasi lebih dahulu ke tim investigasi tokopedia care kakak tidak perlu khawatir ya aman data guna rupa prioritas utama tokopedia kait
5/3/2020 6:49,1.25673E+18,bairuindra,Hai @tokopedia @TokopediaCare saya mau hapus beberapa data di akun Tokopedia kenapa tidak bisa ya? Mohon bantuannya. Terima kasih.,Twitter for Android,0,0,hai saya mau hapus beberapa data di akun tokopedia kenapa tidak bisa ya mohon bantu terima kasih
5/3/2020 6:48,1.25673E+18,hkmhjaya,@DwIbnuSA_ @salmanfzy @underthebreach @tokopedia udah nih nder... https://t.co/AuF5T2wOSo,Twitter for iPhone,1,0,udah nih nder
5/3/2020 6:48,1.25673E+18,HijabersIdaman,"Assalamualaikum..  Semoga puasanya lancar trus ya, mas...  #malamminggu #BiroJomblo #sawityotwit #hijabers #SundayFunday #minggupagi #Tokopedia https://t.co/2vKw3jCuQm",Twitter for Android,8,1,assalamualaikum moga puasa lancar trus ya mas
5/3/2020 6:47,1.25673E+18,amexlabs,@amaliadewi_p @Sotong_terbang @kuridzt @underthebreach @tokopedia @kevinmitnick Email adalah akun yg sangat¬≤ penting sekali. jangan sekali¬≤ beri passwd akun¬≤ lain sama dengan Email. karna standart forgot passwd lari nya ke email. kalau sudah ter Leak m,Twitter Web App,3,2,email adalah akun yg sangat penting sekali jangan sekali beri passwd akun lain sama dengan email karna standart forgot passwd lari nya ke email kalau sudah ter leak mending ganti aja
5/3/2020 6:47,1.25673E+18,gmthiar,Ada krisis di tengah krisis bagi @tokopedia.,Twitter for Android,0,0,ada krisis di tengah krisis bagi
5/3/2020 6:47,1.25673E+18,chum1ng0,"#Tokopedia, #Indonesian, #cybersecurity, #ciberseguridad, #dataleak;  Hacker leaks 15 million records from Tokopedia, Indonesia's largest online store  https://t.co/is9v7bzrgs",Twitter Web App,0,0,hacker leaks 15 million records from tokopedia indonesias largest online store
5/3/2020 6:47,1.25673E+18,Masmelz,Lagi nyari inspirasi? Pake kode referral-ku TPAHMI083J bisa dapet cashback sampe 50 persen loh untuk pembelian pertama kali di Tokopedia. Cek aja di https://t.co/rqb4stUR2v,UberSocial for Android,0,0,lagi nyari inspirasi pake kode referralku tpahmi083j bisa dapet cashback sampe 50 persen loh untuk beli pertama kali di tokopedia cek aja di
5/3/2020 6:47,1.25673E+18,calliexxs,@tubbirfess https://t.co/croJ38UTNQ,Twitter for Android,0,0,
5/3/2020 6:47,1.25673E+18,mhdrwahyu,pengen beli obat nyeri di #Tokopedia ada ga? ini video damage nga kerasa banget.  ÅEÅEÅE≠ https://t.co/sfy8xjOZ9V,Twitter for iPhone,5,1,ken beli obat nyeri di ada ga ini video damage nga rasa banget
5/3/2020 6:47,1.25673E+18,Sinfourth,@underthebreach @tokopedia Data indo kan memang udah terjual lama. Gak cuma tokped doang kok,Twitter Web App,0,0,data indo kan memang udah jual lama gak cuma tokped doang kok
5/3/2020 6:46,1.25673E+18,aprilia_mutya,"@saptra_yudha @aulllala @ezash @tokopedia Lah sama juga,w malah takut dah nethink kalo itu hakcernya yang buat kita keluar dan nyuruh masuk lagi,sekarang bingung dah harus gimana",Twitter for Android,0,0,lah sama jugaw malah takut dah nethink kalo itu hakcernya yang buat kita keluar dan nyuruh masuk lagisekarang bingung dah harus gimana
5/3/2020 6:46,1.25673E+18,choxcholatte,"Aduh gua punya akun tokopedia 2, dulu bikin trs lupa pw, trs blm lama ini bikin lagi, tdi pas mau login akun yang lama gabisa, karena no nya udh ga aktif, sumpah panik bgt inii",Twitter for Android,0,0,aduh gua punya akun tokopedia 2 dulu bikin trs lupa pw trs blm lama ini bikin lagi tdi pas mau login akun yang lama gabisa karena no nya udh ga aktif sumpah panik bgt ini
5/3/2020 6:46,1.25673E+18,ArdhikaYun,Kebanyakan kasus di indo! Sekarang tokopedia juga kenak hack habis berjuta2 dataÅEÅEÅE±,Twitter for Android,1,0,banyak kasus di indo sekarang tokopedia juga nak hack habis berjuta2 data
5/3/2020 6:46,1.25673E+18,mcflurryoreoow,@underthebreach @tokopedia @meeyeahh,Twitter for Android,0,0,
5/3/2020 6:46,1.25673E+18,bingungdehakuu,"@ddoin9_k @solifude @aqpengenkaya @reformasijilid2 @yoelhien @GilangHamidy @underthebreach @tokopedia Bantu jawab, buka akun google trs ke security. scroll ada tulisan Third-party apps with account access trs pencet aja manage",Twitter for iPhone,1,0,bantu jawab buka akun google trs ke security scroll ada tulis thirdparty apps with account access trs pencet aja manage
5/3/2020 6:46,1.25673E+18,syasyayayay,"@fadhiil_rachman @GilangHamidy @underthebreach @tokopedia Pendapat aku kalau hanya input email aja sih gapapa, toh yg tersimpan di database cuma emailnya, bukan passwordnya. Tapi ya sama aja boong kalau passworsnya lemah yg dipakai di email tersebut, bisa",Twitter for Android,1,1,dapat aku kalau hanya input email aja sih gapapa toh yg simpan di database cuma email bukan passwordnya tapi ya sama aja boong kalau passworsnya lemah yg pakai di email sebut bisa aja si hacker klik lupa password kemudian nyoba guna name di email idk
5/3/2020 6:45,1.25673E+18,rosatamarindus,@GilangHamidy @fadhiil_rachman @underthebreach @tokopedia https://t.co/ctW68EnkY2,Twitter Web App,1,0,
5/3/2020 6:45,1.25673E+18,mohsulthana,@underthebreach @tokopedia https://t.co/VU4qvFKLLp,Twitter for Android,0,0,
5/3/2020 6:45,1.25673E+18,doainenaya,"@dimasauruse Yang nuduh saya penimbun, nyari untung gede, ga punya hati, macem2, coba kalian lihat lah yang jualan masker bedah di marketplace macam Tokopedia, Shopee, dsb. HARGANYA JAUH LEBIH MAHAL DARI PUNYA SAYA !  Saya udah jual rugi.",Twitter for Android,0,0,yang nuduh saya timbun nyari untung gede ga punya hati macem2 coba kalian lihat lah yang jual masker bedah di marketplace macam tokopedia shopee dsb harga jauh lebih mahal dari punya saya saya udah jual rugi
5/3/2020 6:45,1.25673E+18,twistbil,"@fadhiil_rachman @GilangHamidy @Dwibahtiar1996 @underthebreach @tokopedia haveibeenpwned ga minta password, banyak juga cybersec yg pake itu untuk cari tahu email yg kena breach, udah terpercaya di komunitas. It is run by a well respected individual Troy ",Twitter for Android,0,0,haveibeenpwned ga minta password banyak juga cybersec yg pake itu untuk cari tahu email yg kena breach udah percaya di komunitas it is run by a well respected individual troy hunt
5/3/2020 6:45,1.25673E+18,kembaranwalls,@underthebreach @tokopedia WhatÅEÄÅE?????????,Twitter for Android,0,0,what
5/3/2020 6:45,1.25673E+18,tribunkaltim,"Viral dan Jadi Trending Topic, Data 15 Juta Pengguna Tokopedia Diduga Bocor, Nasib Pelanggan? #trendingtopic #Tokopedia #datapenggunaTokopediabocor #tokped https://t.co/JxNUZXkakG via @tribunkaltim",Twitter Web Client,0,0,viral dan jadi trending topic data 15 juta guna tokopedia duga bocor nasib langgan via
5/3/2020 6:45,1.25673E+18,nyonyakimtae,@ARMYTEAMIID @BTS_twt Karna kalo bosen bisa dijual lagi di tokopedia wkwk,Twitter for Android,0,0,karna kalo bosen bisa jual lagi di tokopedia wkwk
5/3/2020 6:45,1.25673E+18,rosatamarindus,"@fadhiil_rachman @GilangHamidy @underthebreach @tokopedia Sorry to say ya mas, SEBAIKNYA PAHAMI CARA KERJANYA TERLEBIH DAHULU. Sebelum memberikan informasi kepada publik pastikan info tsb BENAR dan Anda memang punya pengetahuan di bidang tsb. Saya apreasi",Twitter Web App,9,2,sorry to say ya mas baik paham cara kerja lebih dahulu belum beri informasi kepada publik pasti info tsb benar dan anda memang punya tahu di bidang tsb saya apreasiasi niat baik mas kok sila baca tweet ini
5/3/2020 6:44,1.25673E+18,doainenaya,"@faturnehri Yang nuduh saya penimbun, nyari untung gede, ga punya hati, macem2, coba kalian lihat lah yang jualan masker bedah di marketplace macam Tokopedia, Shopee, dsb. HARGANYA JAUH LEBIH MAHAL DARI PUNYA SAYA !  Saya udah jual rugi.",Twitter for Android,0,0,yang nuduh saya timbun nyari untung gede ga punya hati macem2 coba kalian lihat lah yang jual masker bedah di marketplace macam tokopedia shopee dsb harga jauh lebih mahal dari punya saya saya udah jual rugi
5/3/2020 6:44,1.25673E+18,achmadputra__,"@natnat0082 @underthebreach @tokopedia lah bukan masalah uninstall mbak sayang, ini data pengguna udah bocor kalo di uninstall emailnya masih nyangkut ya sama aja boong wkwkwkwkwkwk",Twitter for iPhone,0,0,lah bukan masalah uninstall mbak sayang ini data guna udah bocor kalo di uninstall email masih nyangkut ya sama aja boong wkwkwkwkwkwk
5/3/2020 6:44,1.25673E+18,berusahalebih,@erwinpanigoro @TokopediaCare @tokopedia @Arahel26,Twitter for Android,0,0,
5/3/2020 6:44,1.25673E+18,Aditya_Yudha93,@underthebreach @tokopedia Oalah bisa kebobol juga toh tokped,Twitter for Android,0,0,oalah bisa bobol juga toh tokped
5/3/2020 6:44,1.25673E+18,doainenaya,"@halleluhelyeah Yang nuduh saya penimbun, nyari untung gede, ga punya hati, macem2, coba kalian lihat lah yang jualan masker bedah di marketplace macam Tokopedia, Shopee, dsb. HARGANYA JAUH LEBIH MAHAL DARI PUNYA SAYA !  Saya udah jual rugi.",Twitter for Android,0,0,yang nuduh saya timbun nyari untung gede ga punya hati macem2 coba kalian lihat lah yang jual masker bedah di marketplace macam tokopedia shopee dsb harga jauh lebih mahal dari punya saya saya udah jual rugi
5/3/2020 6:44,1.25673E+18,evnar,"I'm gonna try to explain a lil bit about @tokopedia PostgreSQL database dump leak all over the internet.  Jadi data yang bocor itu berupa SQL include password (hashed), jadi pass. bocor? Iya berupa kriptograf hash, yang bakal lama banget kalau mau di-decode.",Twitter for Android,2,1,im gonna try to explain a lil bit about postgresql database dump leak all over the internet jadi data yang bocor itu upa sql include password hashed jadi pass bocor iya upa kriptograf hash yang bakal lama banget kalau mau didecode
5/3/2020 6:43,1.25673E+18,ChooGramm,"@irfankamal2 @fadhiil_rachman @GilangHamidy @underthebreach @tokopedia trus kalo yang udah terlanjut cek disitu, solusinya gimana?",Twitter for Android,0,0,trus kalo yang udah lanjut cek situ solusi gimana
5/3/2020 6:43,1.25673E+18,amaliadewi_p,"@Sotong_terbang @amexlabs @kuridzt @underthebreach @tokopedia @kevinmitnick Punya saya kena leak app lupabapak ÅEÅE§ÅE. Tapi bukalawak dah dihapus dari hape, yg diganti password-nya email??",Twitter for Android,0,0,punya saya kena leak app lupabapak tapi bukalawak dah hapus dari hape yg ganti passwordnya email
