tweet_time,tweet_id,username,tweet_text,source,favourite,retweet,clean
2020-05-06 06:58:59,1257822130974019585,bilungstoyou,@itsayuptr Coba bukalapak,Twitter for iPhone,0,0,coba bukalapak
2020-05-06 06:55:30,1257821250963062784,public_figuran,Admin tokopedia dan admin bukalapak. https://t.co/Pv7TOmfevu,Twitter for iPhone,0,0,admin tokopedia dan admin bukalapak
2020-05-06 06:53:28,1257820742277672960,DenovOfficial,@bukalapak ini kenapa di kembaliinya ke dana sih. No hp udah lama ganti kirain dana nya ikut ganti ke no baru. Mana lg korona nyari duit susah malah remit ke dana biasanya ke saldo bukalapak malah ke dana. Sialan bgt nyari duitnya pinter banget g berkah. https://t.co/im8uXC2jaG,Twitter for Android,0,0,ini kenapa di kembali ke dana sih no hp udah lama ganti kirain dana nya ikut ganti ke no baru mana lg korona nyari duit susah malah rit ke dana biasa ke saldo bukalapak malah ke dana sial bgt nyari duit pinter banget g berkah
2020-05-06 06:52:26,1257820482964844545,9590a03dfb1340c,Liong Nyenjun https://t.co/8ZB5wfD6GJ,Twitter Web Client,0,0,liong nyenjun
2020-05-06 06:51:11,1257820167100174336,DenovOfficial,@bukalapak https://t.co/i5xtjcsiqX,Twitter for Android,0,0,
2020-05-06 06:38:54,1257817075889782784,baskyri,Bukalapak setelah rebranding jadi seger gini di mata interfacenya,Twitter for Android,0,0,bukalapak telah rebranding jadi seger gin di mata interfacenya
2020-05-06 06:32:06,1257815363170865153,BukaBantuan,"@Igharadila Hai kak, maaf atas ketidaknyamanannya ya. Bella akan bantu cek ya kak, mohon lampirkan alamat email atau nomor telepon kamu pada akun Bukalapak melalui inbox ya kak :) ^RNF",Ivosights - Sociomile,0,0,hai kak maaf atas ketidaknyamanannya ya bella akan bantu cek ya kak mohon lampir alamat email atau nomor telepon kamu pada akun bukalapak lalu inbox ya kak rnf
2020-05-06 06:27:28,1257814198010048512,jumadisubur,Info grosir dan kulakan. Data alamat dan no telp ratusan grosir berbagai dagangan...  #bukalapak #dagangan   https://t.co/dkIMjlK0s7 https://t.co/ZE22oievkz,Instagram,0,0,info grosir dan kulak data alamat dan no telp ratus grosir bagai dagang
2020-05-06 06:19:38,1257812227681161219,Igharadila,@BukaBantuan tidak bisa memutus akun DANA yg terhubung di bukalapak!!! Bagaimana ini?,Twitter Web App,0,0,tidak bisa putus akun dana yg hubung di bukalapak bagaimana ini
2020-05-06 06:16:46,1257811505459818497,ndootnim,"Cara mutusin dana dr Bukalapak kek manasi, drtd disuru bolak-balik bantuan tp gaada hasil🤥",Twitter for Android,0,0,cara mutusin dana dr bukalapak kek manasi drtd disuru bolakbalik bantu tp gaada hasil
2020-05-06 06:16:33,1257811452183773184,ignatius_w,@ShopeeID Tapi kan gak masuk akal itu nama nya.  Ya kalau kasih harga yg wajar lah.  Masak 1000% sendiri dari harga asli.  Itu harga asli cuma 15rban.  Walau nanti nya diflash sale cuma 99 rupiah . Berkaca pada @tokopedia @bukalapak Harga wajar semua.,Twitter for Android,0,0,tapi kan gak masuk akal itu nama nya ya kalau kasih harga yg wajar lah masak 1000 sendiri dari harga asli itu harga asli cuma 15rban walau nanti nya diflash sale cuma 99 rupiah kaca pada harga wajar semua
2020-05-06 06:16:00,1257811312190484480,jetsilvers,Pakai apa database tokped n bukalapak kok kena jebol. https://t.co/nyEBvymY8n,Twitter for Android,1,0,pakai apa database tokped n bukalapak kok kena jebol
2020-05-06 06:05:13,1257808598438080517,mybrown1,futures market analysis and predictions for the 2020 in a single 73 page PDF report  beli online  https://t.co/KjT9qQkXgr  #lebihbaik  #2020berkata,Twitter Web App,0,0,futures market analysis and predictions for the 2020 in a single 73 page pdf report beli online
2020-05-06 06:03:48,1257808243520180224,eghisaputra826,Cek disini https://t.co/fB83GF67Z1 Perlengkapan yang kamu butuhkan ada semua dan harganya terbaik untuk kamu.,twittbot.net,0,0,cek sini lengkap yang kamu butuh ada semua dan harga baik untuk kamu
2020-05-06 06:03:33,1257808179678740480,mimif_01,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 13,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 13
2020-05-06 06:03:32,1257808175119491077,mimif_04,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #twitter 8,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 8
2020-05-06 06:03:31,1257808170950332417,mimif_02,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 8,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 8
2020-05-06 06:03:30,1257808166168850432,mimif_05,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #like #lfl #indonesia 8,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 8
2020-05-06 05:52:20,1257805357792890880,rumahrempahsolo,Minuman Instan Wedang Lemon Jahe JSR ... https://t.co/wm0Ok769Di,Bukalapak,0,0,minum instan wedang lemon jahe jsr
2020-05-06 05:49:25,1257804621566754816,ngekpuss_,Maaf kalo threadnya berantakan😭 pertama kali bikin soalnyaaa😭  Oiya kalau ada yang tanya.. Dana itu bisa dipake belanja di online shope mana? Jawabannya bisa dipake di Bukalapak/Lazada yaa..,Twitter for Android,0,0,maaf kalo threadnya beranta pertama kali bikin soalnyaaa oiya kalau ada yang tanya dana itu bisa dipake belanja di online shope mana jawab bisa dipake di bukalapaklazada yaa
2020-05-06 05:42:59,1257803003987296257,rumahrempahsolo,Minuman Instan Wedang JKJN Jahe Kencu... https://t.co/wS6ObYWybh,Bukalapak,0,0,minum instan wedang jkjn jahe kencu
2020-05-06 05:35:43,1257801174998118400,jaheyons,bukalapak aj shay,Twitter for Android,0,0,bukalapak aj shay
2020-05-06 05:35:35,1257801140650930176,rumahrempahsolo,Minuman Instan Wedang Serbat Rempah 1... https://t.co/pRlb8A1EHo,Bukalapak,0,0,minum instan wedang serbat rempah 1
2020-05-06 05:33:27,1257800604383993856,xtrada_2004,@bukalapak Beduk Mania #BukaKuis @UwoooH @anandaastri8,Twitter for Android,0,0,beduk mania
2020-05-06 05:32:32,1257800372380332032,umar__h,"👈 tidak pernah beli apa2 di tokped, lazada, bukalapak, dll. Masukin kerjangan, un-install aplikasi trus lupa https://t.co/vNpAJLdRrz",Twitter for iPhone,0,0,tidak pernah beli apa2 di tokped lazada bukalapak dll masukin kerjang uninstall aplikasi trus lupa
2020-05-06 05:29:49,1257799689736302592,sepnuno,Trik Curang INI (Tapi 100 % Legal) Akan Menarik Pengunjung Toko Sebelah Untuk Membeli Di Toko Anda https://t.co/LCP7wCsaBs,Twitter Web App,0,0,trik curang ini tapi 100 legal akan tarik unjung toko belah untuk beli di toko anda
2020-05-06 05:29:09,1257799520034754560,rumahrempahsolo,Minuman Instan Wedang Sere Serai Sere... https://t.co/SJrVV0IGxR,Bukalapak,0,0,minum instan wedang sere serai sere
2020-05-06 05:28:17,1257799302920851456,pongfluenza,"Bangke kegoda serbu bukalapak saldoku angus gitu aja 😊, yaudahlah tahan dulu mau beli sesuatunya",Twitter for Android,0,0,bangke goda serbu bukalapak saldo angus gitu aja yaudahlah tahan dulu mau beli sesuatu
2020-05-06 05:22:14,1257797780149465088,ummifikri,@Nurulsufitri Blog: Inspirasi 4 Model Rambut Pendek Pria: https://t.co/fotAsgoz6G,Twitter for Android,1,1,blog inspirasi 4 model rambut pendek pria
2020-05-06 05:21:09,1257797510015283200,rumahrempahsolo,Minuman Instan Wedang Dewa Stamina Pr... https://t.co/MikLDCTrdz,Bukalapak,0,0,minum instan wedang dewa stamina pr
2020-05-06 05:12:55,1257795435306971137,pernapasanapi,@NgidolSinchan btw brarti punya akun bukalapak kan? datanya udh kesebar tuh wkwkwkwkw,Twitter Web App,0,0,btw brarti punya akun bukalapak kan data udh sebar tuh wkwkwkwkw
