tweet_time,tweet_id,username,tweet_text,source,favourite,retweet,clean
2020-05-07 15:15:15,1258309408552923136,AbCipanas,Saya menjual Cabai Merah K... seharga Rp28.000. Dapatkan produk ini hanya di Shopee! https://t.co/Js8HybzIpJ #ShopeeID https://t.co/m0684fqgau,Shopee_ID,0,0,saya jual cabai merah k harga rp28000 dapat produk ini hanya di shopee
2020-05-07 15:15:15,1258309405675675648,lycheetin,Shopee tanam auto sirbal  https://t.co/WDs05GuMMz,Twitter for Android,0,0,shopee tanam auto sirbal
2020-05-07 15:15:14,1258309401967910912,BidaraRhyma,Bantu siram tanamanku. Kamu juga bisa panen THR total 10M di Shopee sekarang! https://t.co/IjzDa7JcRV #shopeetanam https://t.co/6iHPGVYymB,Shopee_ID,0,0,bantu siram tanam kamu juga bisa panen thr total 10m di shopee sekarang
2020-05-07 15:15:13,1258309396620173313,AboutPreloved,"Ini bkn /preloved/ tp ini new, masker kain 2 lapis, dr katun, kain dlmnya warna putih, yuk beli satunya 5k aja (blh nego tipis) tp kalau beli 1 lusin 35k aja,pengiriman dr bekasi, bs lwt shopee, tp kalau shopee ada biaya admin ya kak, lg butuh banget😭, trmksh kak 🙏",AboutPreloveds,0,0,ini bkn preloved tp ini new masker kain 2 lapis dr katun kain dlmnya warna putih yuk beli satu 5k aja blh nego tipis tp kalau beli 1 lusin 35k ajapengiriman dr bekas bs lwt shopee tp kalau shopee ada biaya admin ya kak lg butuh banget trmksh kak
2020-05-07 15:15:12,1258309393185030144,AboutPreloved,"Ini bkn /preloved/ tp ini new, masker kain 2 lapis, dr katun, kain dlmnya warna putih, yuk beli satunya 5k aja (blh nego tipis) tp kalau beli 1 lusin 35k aja,pengiriman dr bekasi, bs lwt shopee, tp kalau shopee ada biaya admin ya kak, lg butuh banget😭, trmksh kak 🙏 https://t.co/rjYljDs3xj",AboutPreloveds,0,0,ini bkn preloved tp ini new masker kain 2 lapis dr katun kain dlmnya warna putih yuk beli satu 5k aja blh nego tipis tp kalau beli 1 lusin 35k ajapengiriman dr bekas bs lwt shopee tp kalau shopee ada biaya admin ya kak lg butuh banget trmksh kak
2020-05-07 15:15:11,1258309390760697856,MyDamnStuffs,MD 40rb aja. dapet semua yg ada difoto. bisa shopee tapi belum free ongkir dom bekasi https://t.co/mlXAk4hz3o,MyDamnStuffs,0,0,md 40rb aja dapet semua yg ada foto bisa shopee tapi belum free ongkir dom bekas
2020-05-07 15:15:09,1258309381243863040,hihello_store,"@temennyasakura Kalo kamu order, barangnya langsung aku upload di shopee yaa",Twitter for Android,0,0,kalo kamu order barang langsung aku upload di shopee yaa
2020-05-07 15:15:08,1258309379306078208,AboutPreloved,"/preloved/ dear kayla 35k ajaa, bisa shopee freeong https://t.co/VdebNkRX0M",AboutPreloveds,0,0,preloved dear kayla 35k ajaa bisa shopee freeong
2020-05-07 15:15:05,1258309364793790466,tommywiryawan,"@sahijabcom @VIVAcoid Jalan Jalan ke Kota Padang, Sambil Mudik melihat Ibu, Dimana lagi beli #keripik KENTANG, Yang Dapet #cashback  #Shopee  total SEPULUH RIBU  https://t.co/hhdtWs8tgi",Twitter for Android,0,0,jalan jalan ke kota padang sambil mudik lihat ibu mana lagi beli kentang yang dapet total puluh ribu
2020-05-07 15:14:56,1258309325061337089,DoraemonLand17,Saya menjual Pembatas Buku... seharga Rp20.000. Dapatkan produk ini hanya di Shopee! https://t.co/foiKtuqpfL #ShopeeID https://t.co/b1IEsafz73,Shopee_ID,0,0,saya jual batas buku harga rp20000 dapat produk ini hanya di shopee
