tweet_time,tweet_id,username,tweet_text,source,favourite,retweet,clean
2020-05-07 15:26:12,1258312162558148610,BuruhBuku,"Judul: Sang Nabi Penulis: Kahlil Gibran Penerbit: Bentang Budaya Tebal: 148 halaman Harga: Rp 28.000,- . WA: https://t.co/6JDo7xSL4N https://t.co/aSWb5KtS6i https://t.co/RLWqIWwjvn https://t.co/8ZsGlCXDbY . #bibliophile #sukabaca #baca #bacabuku #bukubagus #bukumurah #buku https://t.co/jXtSJ62Sw5",Twitter for Android,0,0,judul sang nabi tulis kahlil gibran terbit bentang budaya tebal 148 halaman harga rp 28000 wa
2020-05-07 15:24:28,1258311724798640130,Bino08286047,@Deastra5 @BukaBantuan Bener bener deh @bukalapak kendala saya ga selesai selesai udah tanggal 7 ini https://t.co/0WrTAmDkiG,Twitter for Android,0,0,bener bener deh kendala saya ga selesai selesai udah tanggal 7 ini
2020-05-07 15:23:57,1258311594829729793,anggitawiguna,bukalapak memang cincai harga santai kagak lebay di nego aja say pasti bisa say di nego sampai okay. bukalapak memang cincai harga santai kagak lebay di nego aja say pasti bisa say di nego sampai hokcay https://t.co/sKEk6UWD5z,Twitter for Android,0,0,bukalapak memang cincai harga santai kagak lebay di nego aja say pasti bisa say di nego sampai okay bukalapak memang cincai harga santai kagak lebay di nego aja say pasti bisa say di nego sampai hokcay
2020-05-07 15:22:22,1258311199592071168,imanfirdausalwi,"@bukalapak JANGAN MAU KALAH ama tetangga sebelah,saingin!!! bikin Voucher yang PASTI!! masa gak bisa??bikin yang PASTI !!!",Twitter Web App,0,0,jangan mau kalah ama tetangga sebelahsaingin bikin voucher yang pasti masa gak bisabikin yang pasti
2020-05-07 15:19:42,1258310525898772482,imanfirdausalwi,"@bukalapak gimana bikin asik,Vouchernya KAGAK PASTI, dipake abis abis mulu, coba dong yg Pasti seperti TOPED gratisongkir 20 hingga 40 ribu 5X sehari, PASTI !!! bikin yang PASTI !!!",Twitter Web App,0,0,gimana bikin asikvouchernya kagak pasti dipake abis abis mulu coba dong yg pasti seperti toped gratisongkir 20 hingga 40 ribu 5x hari pasti bikin yang pasti
2020-05-07 15:09:05,1258307854244540416,SuhangSuheng,@elwielwi @bukalapak Mantappppp,Twitter for Android,0,0,mantappppp
2020-05-07 15:08:04,1258307601080573953,mitraglobal,Nomor Cantik Kartu Perdana SIMPATI No... https://t.co/q0qxlNBPIh,Bukalapak,0,0,nomor cantik kartu perdana simpati no
2020-05-07 15:07:49,1258307534722457600,SeAN_Hardy,@ForeCoffeeID Hadir di @bukalapak tapi pesen dari @ShopeeID ? Kayaknya admin gak sahur nih tadi pagi,Twitter for Android,0,0,hadir di tapi sen dari kayak admin gak sahur nih tadi pagi
2020-05-07 15:04:09,1258306613158375424,AuntieApple_s,🙏 . For Order : Tokopedia - Shopee - Bukalapak AuntieApple_s https://t.co/O5pg09btKD,Instagram,0,0,for order tokopedia shopee bukalapak auntieapples
2020-05-07 15:00:42,1258305745164005376,Kidota_Coffee,"Mari kita berdoa untuk perdamaian dan harmoni untuk semua umat manusia pada hari keberuntungan ini, #SelamatHariWaisak  https://t.co/FUA2ZK4fvQ https://t.co/6hMksHzHgV https://t.co/T1ggWDknCY  https://t.co/GzMoHQol6h  #KIDOTACoffee #KopiIndonesia #Kopi #Coffee #like4like #Waisak https://t.co/4IzxqFUfsG",Twitter Web App,2,0,mari kita doa untuk damai dan harmoni untuk semua umat manusia pada hari untung ini
