tweet_time,tweet_id,username,tweet_text,source,favourite,retweet,clean
2020-05-06 06:59:59,1257822381453660160,TANCHO_sg,รีบเข้าไปเช็คดวงกับ a ดวงกันได้เลย เพียงแชร์คำทำนายของคุณก็รับ COINS ไปเลย และนี่ก็คือคำทำนายของฉัน การเงิน : 9/10 คะแนน สัปดาห์นี้มีเกณฑ์ในเรื่องของโชคลาภ เงินที่ได้มาจากความโชคดี แถมยังใจแข็งไม่ยอมใช้เงินที่ได้มาด้วย   #Shopeeดูดวง  https://t.co/l4FKOp1qNB https://t.co/t8UoBg7apj,Twitter for Android,0,0,a coins 910
2020-05-06 06:59:55,1257822363606896640,_lyeol,"@kiyowooverload Mau co shopee, mau beli album exo-sc 😭 pengen banget punya album exo-sc. Kalo menang itu album pertama aku dan bakalan aku jaga baik² album nya  Wish me luck Semoga rezeki kakak lancar terus, sehat slalu, di mudahkan segala urusannya",Twitter for Android,0,0,mau co shopee mau beli album exosc ken banget punya album exosc kalo menang itu album pertama aku dan bakal aku jaga baik album nya wish me luck moga rezeki kakak lancar terus sehat slalu di mudah segala urus
2020-05-06 06:59:46,1257822328014004224,sixapparel_,"@monbebesmarket Ayt ver 1 60k, bisa shopee nder:)",Twitter for Android,0,0,ayt ver 1 60k bisa shopee nder
2020-05-06 06:59:46,1257822327212892160,yesex1006,"HỨNG XU SHOPEE - Hứng nhanh tay, nhận quà ngay! https://t.co/qP5IQHviUn https://t.co/ehdbqkcyCD",Twitter for Android,0,0,h ng xu shopee h ng nhanh tay nh n qu ngay
2020-05-06 06:59:32,1257822268161290240,_mamibam,คำทำนายประจำสัปดาห์มาแล้วจ้า! รีบเข้าไปเช็คดวงกับ a ดวงกันยงแชร์คำทำนายของคุณก็รับ COINS ไปเลย และนี่ก็คือคำทำนายของฉัน คนโสด :  6/10 คะแนน คนเพิ่งโสด ยังลืมรักเก่าไม่ได่ ไม่พร้อมจะมีใคร คนที่มีคนมาตามจีบช่วงนี้จะเงียบหายไปเพราะเราเองก็ดูไ #Shopeeดูดวง  https://t.co/KpMxOb2QoB https://t.co/UH20FXiP7l,Twitter for Android,0,0,a coins 610
2020-05-06 06:59:28,1257822252520796162,Iamyy_,Dalam shopee ada jual kucing baka bujibu tak?,Twitter for iPhone,0,0,dalam shopee ada jual kucing baka bujibu tak
2020-05-06 06:59:23,1257822230521630720,yesex1006,"HỨNG XU SHOPEE - Hứng nhanh tay, nhận quà ngay! https://t.co/qP5IQHviUn https://t.co/b7fdZxsWWN",Twitter for Android,0,0,h ng xu shopee h ng nhanh tay nh n qu ngay
2020-05-06 06:59:23,1257822230320279552,abdulmanarul,@rosyadyan Shopee kuning Dipojok knan atas + mbangking berjung ini😁 https://t.co/eTAdT8jmkW,Twitter for Android,0,0,shopee kuning pojok knan atas mbangking jung ini
2020-05-06 06:59:22,1257822223999463425,zarminabianca,so sabay dumating yung order ko from lazada and shopee HAHAHA https://t.co/vJEb98iyRA,Twitter for iPhone,7,0,so sabay dumating yung order ko from lazada and shopee hahaha
2020-05-06 06:59:19,1257822214960713729,ally_yanna,Use my referral code ALLYT232 to get ₱100 off off your first purchase! Download Shopee now and enjoy Free Shipping nationwide! https://t.co/hOw85cRpqT https://t.co/SQ3uH7a4gQ,Shopee_PH,0,0,use my referral code allyt232 to get 100 off off your first purchase download shopee now and enjoy free shipping nationwide
2020-05-06 06:59:18,1257822208598044672,kmarketfess,Kmt! Wts printilan wanna one kang daniel ong seongwu. Ada shopee dm @youniverze https://t.co/Yq52yTLy45,kmarketfess,0,0,kmt wts printilan wanna one kang daniel ong seongwu ada shopee dm
2020-05-06 06:59:16,1257822201824174080,Mosika16,ไถ shopee นานมาก แต่ไม่มีอะไรจะซื้อ,Twitter for iPhone,0,0,shopee
2020-05-06 06:59:12,1257822183788818432,jhanvin,Saya menjual kaki sofa tabung tinggi 10cm / kaki tabung 10cm seharga Rp7.000. Ayo beli di Shopee! https://t.co/dQfhZboYk3  #furniture #handlecabinet #lemaripakaian #lemaribaju… https://t.co/PX6pf1pn1H,Instagram,0,0,saya jual kaki sofa tabung tinggi 10cm kaki tabung 10cm harga rp7000 ayo beli di shopee
2020-05-06 06:59:10,1257822176205393920,nnprp3,"ปาเข้าเป้า เหมารางวัล! แจกทุกวันกับ 65,000 Shopee Coins #ShopeeThrow   https://t.co/PCeEUZivCj https://t.co/ixdMgSu5Gn",Twitter for Android,0,0,65000 shopee coins
2020-05-06 06:58:56,1257822117782884358,dlfmsk_,Ketik Ramadhan di Shopee untuk 11 Promo Puncak Ramadhan! Share info ini sekarang &amp; dapatkan total 3 Voucher Gratis Ongkir! https://t.co/gP3bZH2XcW https://t.co/y1EPX4ysh0,Twitter for Android,0,0,ketik ramadhan di shopee untuk 11 promo puncak ramadhan share info ini sekarang amp dapat total 3 voucher gratis ongkir
2020-05-06 06:58:47,1257822078863962112,Rlllllll4,ช่วยรดน้ำให้เราหน่อย! #รดมารดกลับ #อยู่บ้านรดน้ำกับShopeeFarm https://t.co/3YGAI2pg9B https://t.co/1fLlmHb7Y4,Shopee_TH,0,0,
2020-05-06 06:58:47,1257822078104768512,_hllwcuppy,@iniakust https://t.co/IKMfnMrgTJ,Twitter for Android,0,0,
2020-05-06 06:58:37,1257822038674141184,AlfhWndi,@GAMEREFF https://t.co/oM8BIYmVOE,Twitter Web App,0,0,
2020-05-06 06:58:36,1257822031095017472,uniq0ne,Bantu siram tanamanku. Kamu juga bisa panen THR total 10M di Shopee sekarang! https://t.co/izqoisW9vC https://t.co/AmB3nmqj26,Shopee_ID,0,0,bantu siram tanam kamu juga bisa panen thr total 10m di shopee sekarang
2020-05-06 06:58:33,1257822019850080256,FriskaNirmala,Bantu siram tanamanku. Kamu juga bisa panen THR total 10M di Shopee sekarang! https://t.co/hBItfuEHrV https://t.co/9RC9LK7sn3,Twitter for Android,0,0,bantu siram tanam kamu juga bisa panen thr total 10m di shopee sekarang
2020-05-06 06:58:26,1257821990984900608,sloganarea,Wts slogansell! Kang daniel ong seongwu ada shopee nya. Dm aja @youniverze crtto https://t.co/gI6vpoQhUq,@UNIVERSAL,0,0,wts slogansell kang daniel ong seongwu ada shopee nya dm aja crtto
2020-05-06 06:58:21,1257821970105798657,Thanapitwelth,"ขาย แผ่นกรองอากาศ  adapted for Amway Atmosphere2แผ่นHepaกรอบพลาสติก+Carbon ในราคา ฿2,490 T.  083-2743331 ซื้อได้ในแอป Shopee ตอนนี้เลย! https://t.co/WRDFZtZgeB #แผ่นกรองอากาศแอมเวย์ราคาถูก https://t.co/Boh7A1JbGR",Twitter for Android,0,0,adapted for amway atmosphere2 hepa carbon 2490 t 0832743331 shopee
2020-05-06 06:58:20,1257821966150406144,smzpurplebooks,I'm selling SUMPAH SETIA (DAPAT SIGNING NOVELI... for RM30.00. Get it on Shopee now! https://t.co/0fbYXYg3r5 #ShopeeMY https://t.co/KNCYiovsAk,Shopee_MY,0,0,im selling sumpah setia dapat signing novel for rm3000 get it on shopee now
2020-05-06 06:58:12,1257821931044171777,SukaSkinker,@GAMEREFF Yukk masih 15 full! https://t.co/u5DIKFmvef,Twitter Web App,0,0,yukk masih 15 full
2020-05-06 06:58:07,1257821909699276801,mellahae,Saya menjual Innisfree My Real Squeeze Mask seharga Rp11.000. Dapatkan produk ini hanya di Shopee! https://t.co/s4ANhY6wdU #ShopeeID https://t.co/i1kaThlsij,Twitter for Android,0,0,saya jual innisfree my real squeeze mask harga rp11000 dapat produk ini hanya di shopee
2020-05-06 06:58:05,1257821901642063872,erybudi,@tinyselling 575k nder ready indo https://t.co/g04jLgsUei,Twitter Web App,0,0,575k nder ready indo
2020-05-06 06:57:57,1257821868834185217,jhameLM27,"Member BLACKPINK favoritku adalah #LISA, kalau kamu? Jangan lupa saksikan penampilan special BLACKPINK di Shopee Road to 12.12 Birthday Sale LIVE MALAM INI pk.19.00 di Trans7, NET, GTV &amp; SCTV! #ShopeeBlackpink",Twitter for Android,0,0,member blackpink favorit adalah kalau kamu jangan lupa saksi tampil special blackpink di shopee road to 1212 birthday sale live malam ini pk1900 di trans7 net gtv amp sctv
2020-05-06 06:57:43,1257821812026511360,dinidwinanda_,Bantu siram tanamanku. Kamu juga bisa panen THR total 10M di Shopee sekarang! https://t.co/7Tx90JhAhr https://t.co/Z3dPaX3R9K,Twitter for Android,0,0,bantu siram tanam kamu juga bisa panen thr total 10m di shopee sekarang
2020-05-06 06:57:40,1257821800064405504,LomZon,Safe na kaya mag order sa shopee??? Or lazada???,Twitter for Android,0,0,safe na kaya mag order sa shopee or lazada
2020-05-06 06:57:40,1257821799884025856,mozatidakrela,"The body shop promo gede2an di shopee, pengen beli tapi tapi tapi galau karena yg sempet rame kemarin tentang postingan di ig nya 😭😭😭😭",Twitter Web App,0,0,the body shop promo gede2an di shopee ken beli tapi tapi tapi galau karena yg sempet rame kemarin tentang postingan di ig nya
2020-05-06 06:57:27,1257821741616750593,ridakaana,i drew this morning mencoba pulpen 2ribuan di shopee kesimpulanku produk baik pengiriman baik worth to buy👌🏼 https://t.co/zcScH8sTvd,Twitter for iPhone,4,0,i drew this morning coba pulpen 2ribuan di shopee simpul produk baik kirim baik worth to buy
2020-05-06 06:57:26,1257821740572397568,Nurmila1013,Ayo gabung grup #GoyangShopee ku untuk dapat bonus koin s/d 100% https://t.co/nxIAoaowV2 https://t.co/mwQEIL5ewb,Twitter for Android,0,1,ayo gabung grup ku untuk dapat bonus koin sd 100
2020-05-06 06:57:26,1257821739200860160,mellahae,Saya menjual Innisfree My ... seharga Rp11.000. Dapatkan produk ini hanya di Shopee! https://t.co/2dp1orp9rE #ShopeeID https://t.co/Vyk2zq2Ruv,Shopee_ID,0,0,saya jual innisfree my harga rp11000 dapat produk ini hanya di shopee
2020-05-06 06:57:24,1257821732070555649,btrxnncnrs,tagal namerns shopee ko,Twitter for iPhone,0,0,tagal namerns shopee ko
2020-05-06 06:57:24,1257821731839827968,WulanInara,"Dapatkan Cashback 50% untuk pembelian pertamamu dengan kode: ECKHA353. Yuk, download aplikasi Shopee sekarang dan nikmati belanja dengan gratis ongkir! https://t.co/GJ0RBT9RgN https://t.co/vP5JlEJ5oJ",Twitter for Android,0,0,dapat cashback 50 untuk beli pertama dengan kode eckha353 yuk download aplikasi shopee sekarang dan nikmat belanja dengan gratis ongkir
